treatment,age,education,black,hispanic,married,RE74,RE75,change_earnings,pos74,pos75
0.0,27.0,13.0,0.0,0.0,0.0,23511.202,21483.871,-1345.3030000000035,1,1
0.0,45.0,12.0,0.0,0.0,1.0,23511.202,21483.871,-23511.202,1,1
0.0,26.0,12.0,1.0,0.0,1.0,23511.202,21483.871,8112.146999999997,1,1
0.0,28.0,16.0,0.0,0.0,1.0,23511.202,21483.871,-11689.389000000001,1,1
0.0,30.0,16.0,0.0,0.0,1.0,23511.202,21483.871,-1345.3030000000035,1,1
0.0,24.0,12.0,0.0,1.0,1.0,23511.202,21483.871,-458.6670000000013,1,1
0.0,26.0,14.0,0.0,0.0,1.0,23511.202,22020.967999999997,-1345.3030000000035,1,1
0.0,35.0,14.0,0.0,0.0,1.0,23511.202,22379.032000000003,-1345.3030000000035,1,1
0.0,42.0,17.0,0.0,0.0,1.0,23511.202,22379.032000000003,-23511.202,1,1
0.0,42.0,17.0,0.0,0.0,1.0,23511.202,22379.032000000003,-23511.202,1,1
0.0,28.0,16.0,0.0,0.0,1.0,23511.202,22379.032000000003,3826.7400000000016,1,1
0.0,28.0,12.0,0.0,0.0,1.0,23511.202,22379.032000000003,6043.3290000000015,1,1
0.0,27.0,14.0,0.0,0.0,1.0,23511.202,22558.065,20.115999999998166,1,1
0.0,35.0,16.0,0.0,0.0,1.0,23511.202,22737.097,-1676.3140000000021,1,1
0.0,55.0,12.0,0.0,0.0,1.0,23511.202,22916.129,-5778.483000000004,1,1
0.0,36.0,14.0,0.0,0.0,1.0,23511.202,23274.194,9737.645999999997,1,1
0.0,42.0,16.0,0.0,1.0,1.0,23511.202,23274.194,6043.3290000000015,1,1
0.0,22.0,12.0,0.0,0.0,1.0,23511.202,23274.194,2644.5579999999973,1,1
0.0,33.0,12.0,1.0,0.0,1.0,23511.202,23274.194,13431.961999999996,1,1
0.0,38.0,12.0,0.0,0.0,1.0,23511.202,23274.194,1610.1500000000015,1,1
0.0,48.0,16.0,0.0,0.0,1.0,23511.202,23274.194,16387.415999999994,1,1
0.0,48.0,16.0,0.0,0.0,1.0,23511.202,23274.194,16387.415999999994,1,1
0.0,25.0,13.0,0.0,0.0,1.0,23511.202,23456.806,2496.7859999999964,1,1
0.0,23.0,14.0,0.0,0.0,1.0,23511.202,24169.355,7521.055999999997,1,1
0.0,31.0,16.0,0.0,0.0,1.0,23511.202,24706.452,5452.239000000001,1,1
0.0,26.0,12.0,0.0,0.0,1.0,23511.202,24885.484,3087.8759999999966,1,1
0.0,32.0,12.0,0.0,0.0,1.0,23511.202,25064.516,3087.8759999999966,1,1
0.0,29.0,13.0,0.0,0.0,1.0,23511.202,25064.516,-23511.202,1,1
0.0,29.0,13.0,0.0,0.0,1.0,23511.202,25064.516,-23511.202,1,1
0.0,30.0,16.0,0.0,0.0,1.0,23511.202,25243.548,3531.1939999999995,1,1
0.0,47.0,14.0,1.0,0.0,1.0,23511.202,25565.806,463.4340000000011,1,1
0.0,51.0,12.0,1.0,0.0,1.0,23511.202,25601.612999999998,1610.1500000000015,1,1
0.0,26.0,14.0,0.0,0.0,1.0,23511.202,25780.645,7521.055999999997,1,1
0.0,32.0,16.0,0.0,0.0,1.0,23511.202,25959.677000000003,11954.235999999994,1,1
0.0,35.0,14.0,0.0,0.0,1.0,23511.202,26496.773999999998,6043.3290000000015,1,1
0.0,35.0,14.0,0.0,0.0,1.0,23511.202,26496.773999999998,6043.3290000000015,1,1
0.0,54.0,12.0,0.0,0.0,1.0,23511.202,26854.839,-21461.5952,1,1
0.0,55.0,12.0,0.0,0.0,1.0,23511.202,26854.839,3087.8759999999966,1,1
0.0,55.0,12.0,0.0,0.0,1.0,23511.202,26854.839,3087.8759999999966,1,1
0.0,38.0,12.0,0.0,0.0,1.0,23511.202,26854.839,6043.3290000000015,1,1
0.0,25.0,12.0,0.0,0.0,0.0,23511.202,26854.839,-5335.165000000001,1,1
0.0,30.0,12.0,0.0,0.0,1.0,23511.202,28645.161,8998.783,1,1
0.0,25.0,17.0,0.0,0.0,1.0,23511.202,29003.226000000002,4565.602999999999,1,1
0.0,39.0,12.0,0.0,0.0,0.0,23511.202,31509.677000000003,-7995.073000000002,1,1
0.0,28.0,14.0,0.0,0.0,1.0,23511.202,32225.806,13431.961999999996,1,1
0.0,47.0,12.0,1.0,0.0,1.0,23511.202,32225.806,-5778.483000000004,1,1
0.0,39.0,17.0,0.0,0.0,1.0,23511.202,35448.387,8998.783,1,1
0.0,49.0,12.0,0.0,0.0,1.0,23511.202,35806.452000000005,132.42299999999886,1,1
0.0,21.0,12.0,0.0,0.0,1.0,23511.202,50129.032,-23511.202,1,1
0.0,31.0,14.0,0.0,0.0,1.0,23707.127999999997,20767.742,232.04300000000512,1,1
0.0,27.0,12.0,0.0,0.0,1.0,23707.127999999997,21483.871,10280.583000000006,1,1
0.0,37.0,12.0,0.0,0.0,1.0,23707.127999999997,22200.0,-802.3659999999945,1,1
0.0,51.0,12.0,0.0,0.0,1.0,23707.127999999997,22379.032000000003,-4295.711999999996,1,1
0.0,29.0,12.0,0.0,0.0,1.0,23707.127999999997,26854.839,4369.677000000003,1,1
0.0,27.0,14.0,0.0,0.0,1.0,23707.127999999997,29540.322999999997,-506.8209999999963,1,1
0.0,24.0,13.0,0.0,0.0,1.0,23903.055,1790.3226,-23453.82612,1,1
0.0,32.0,12.0,0.0,0.0,1.0,23903.055,24812.081000000002,-11490.152,1,1
0.0,31.0,17.0,0.0,0.0,1.0,23903.055,25601.612999999998,3139.3410000000003,1,1
0.0,46.0,12.0,0.0,0.0,0.0,23918.729,12532.258,-23918.729,1,1
0.0,40.0,15.0,0.0,1.0,1.0,24001.017999999996,23274.194,2598.0600000000013,1,1
0.0,27.0,16.0,0.0,0.0,1.0,24098.982000000004,7161.2903,12105.318999999996,1,1
0.0,27.0,17.0,0.0,0.0,1.0,24098.982000000004,22200.0,1761.2329999999965,1,1
0.0,28.0,14.0,0.0,0.0,1.0,24098.982000000004,22379.032000000003,3238.959999999999,1,1
0.0,29.0,17.0,0.0,0.0,1.0,24098.982000000004,24527.418999999998,-455.3570000000036,1,1
0.0,36.0,13.0,0.0,0.0,1.0,24098.982000000004,25064.516,1465.6879999999946,1,1
0.0,23.0,12.0,0.0,0.0,1.0,24098.982000000004,26854.839,-6661.8080000000045,1,1
0.0,28.0,12.0,0.0,0.0,1.0,24294.908,18261.29,-2867.8729999999996,1,1
0.0,28.0,12.0,0.0,0.0,1.0,24383.075,15217.742,-5172.630000000001,1,1
0.0,34.0,12.0,0.0,0.0,1.0,24486.916,22200.0,-1582.1539999999986,1,1
0.0,41.0,12.0,0.0,0.0,1.0,24490.835,14322.581,-2324.9360000000015,1,1
0.0,25.0,13.0,0.0,0.0,1.0,24490.835,18261.29,-24490.835,1,1
0.0,45.0,12.0,0.0,0.0,1.0,24490.835,21483.871,-13851.203999999998,1,1
0.0,45.0,12.0,1.0,0.0,1.0,24490.835,21483.871,3585.970000000001,1,1
0.0,41.0,12.0,0.0,0.0,1.0,24490.835,21483.871,9496.876000000004,1,1
0.0,35.0,16.0,0.0,0.0,0.0,24490.835,21841.935,334.97100000000137,1,1
0.0,35.0,13.0,1.0,0.0,1.0,24490.835,23274.194,630.5170000000035,1,1
0.0,29.0,16.0,0.0,0.0,1.0,24490.835,23453.226000000002,1369.380000000001,1,1
0.0,28.0,13.0,0.0,0.0,1.0,24490.835,23868.581000000002,-994.982,1,1
0.0,35.0,13.0,0.0,0.0,1.0,24490.835,23990.322999999997,-2324.9360000000015,1,1
0.0,35.0,16.0,0.0,0.0,1.0,24490.835,24169.355,1147.7210000000014,1,1
0.0,30.0,12.0,0.0,0.0,1.0,24490.835,25064.516,5063.696000000004,1,1
0.0,29.0,12.0,0.0,0.0,1.0,24490.835,25064.516,3585.970000000001,1,1
0.0,26.0,14.0,1.0,0.0,1.0,24490.835,25717.984,2152.5750000000007,1,1
0.0,28.0,16.0,0.0,0.0,1.0,24490.835,26460.967999999997,21318.689000000006,1,1
0.0,30.0,16.0,0.0,0.0,1.0,24490.835,26854.839,13930.056000000004,1,1
0.0,26.0,17.0,0.0,0.0,0.0,24490.835,26854.839,5211.469000000001,1,1
0.0,22.0,13.0,0.0,0.0,1.0,24490.835,26854.839,14668.919000000002,1,1
0.0,22.0,12.0,0.0,0.0,1.0,24490.835,26854.839,630.5170000000035,1,1
0.0,26.0,16.0,0.0,0.0,0.0,24490.835,27750.0,-14885.612299999999,1,1
0.0,43.0,12.0,1.0,0.0,1.0,24490.835,29355.918999999998,10974.602999999996,1,1
0.0,43.0,13.0,1.0,0.0,1.0,24490.835,34016.129,15407.782999999996,1,1
0.0,48.0,16.0,0.0,0.0,1.0,24663.251,18082.258,458.1010000000024,1,1
0.0,45.0,12.0,0.0,0.0,1.0,24686.762000000002,15217.742,3242.2700000000004,1,1
0.0,27.0,12.0,1.0,0.0,1.0,24686.762000000002,22558.065,-2077.545000000002,1,1
0.0,44.0,17.0,0.0,0.0,1.0,24686.762000000002,23274.194,-1338.6820000000007,1,1
0.0,26.0,16.0,0.0,0.0,1.0,24686.762000000002,25422.581000000002,4867.769,1,1
0.0,54.0,16.0,0.0,0.0,1.0,24686.762000000002,26854.839,1764.543999999998,1,1
0.0,54.0,16.0,0.0,0.0,1.0,24686.762000000002,26854.839,1764.543999999998,1,1
0.0,54.0,16.0,0.0,0.0,1.0,24686.762000000002,26854.839,1764.543999999998,1,1
0.0,29.0,12.0,0.0,0.0,1.0,24686.762000000002,27750.0,-304.2740000000049,1,1
0.0,22.0,12.0,0.0,0.0,1.0,24765.132,21594.871,9555.067999999996,1,1
0.0,39.0,17.0,0.0,0.0,1.0,24823.91,25064.516,2237.6970000000038,1,1
0.0,35.0,16.0,0.0,0.0,1.0,24882.688,24527.418999999998,12060.475999999999,1,1
0.0,44.0,12.0,0.0,0.0,1.0,24882.688,27929.032000000003,238.6640000000043,1,1
0.0,32.0,16.0,0.0,0.0,1.0,24980.652000000002,25064.516,1618.4259999999958,1,1
0.0,27.0,17.0,0.0,0.0,1.0,25078.615,19693.548,-548.3539999999994,1,1
0.0,27.0,17.0,0.0,0.0,1.0,25078.615,19693.548,-548.3539999999994,1,1
0.0,26.0,12.0,0.0,0.0,1.0,25078.615,23274.194,1520.462999999996,1,1
0.0,46.0,12.0,0.0,0.0,1.0,25078.615,24169.355,1702.2239999999983,1,1
0.0,25.0,16.0,0.0,0.0,0.0,25078.615,25601.612999999998,5067.007000000001,1,1
0.0,35.0,12.0,0.0,0.0,1.0,25078.615,26854.839,4475.916000000001,1,1
0.0,33.0,16.0,0.0,0.0,1.0,25078.615,26854.839,-629.6290000000008,1,1
0.0,26.0,16.0,0.0,0.0,1.0,25078.615,30793.548,11864.548999999995,1,1
0.0,26.0,12.0,1.0,0.0,1.0,25088.411,23274.194,4466.120000000003,1,1
0.0,20.0,12.0,0.0,0.0,1.0,25294.134,18798.387,-172.7819999999956,1,1
0.0,49.0,12.0,0.0,0.0,1.0,25470.467999999997,17953.355,-5225.613999999998,1,1
0.0,25.0,13.0,0.0,0.0,1.0,25470.467999999997,18798.387,-1826.8429999999971,1,1
0.0,28.0,12.0,1.0,0.0,0.0,25470.467999999997,19693.548,1128.6100000000006,1,1
0.0,28.0,13.0,0.0,0.0,1.0,25470.467999999997,19693.548,1128.6100000000006,1,1
0.0,35.0,12.0,1.0,0.0,1.0,25470.467999999997,21483.871,1128.6100000000006,1,1
0.0,27.0,12.0,0.0,0.0,0.0,25470.467999999997,21483.871,-349.11599999999453,1,1
0.0,44.0,12.0,0.0,0.0,1.0,25470.467999999997,21483.871,163.65500000000247,1,1
0.0,23.0,12.0,0.0,1.0,1.0,25470.467999999997,21483.871,7039.5170000000035,1,1
0.0,32.0,12.0,1.0,0.0,1.0,25470.467999999997,22379.032000000003,6300.653000000002,1,1
0.0,24.0,12.0,0.0,0.0,1.0,25470.467999999997,22737.097,-349.11599999999453,1,1
0.0,27.0,12.0,0.0,0.0,1.0,25470.467999999997,23095.161,5561.790000000001,1,1
0.0,46.0,12.0,0.0,0.0,1.0,25470.467999999997,23274.194,4084.0630000000056,1,1
0.0,31.0,12.0,0.0,0.0,1.0,25470.467999999997,23274.194,-3304.5689999999995,1,1
0.0,27.0,15.0,1.0,0.0,0.0,25470.467999999997,24169.355,4084.0630000000056,1,1
0.0,51.0,16.0,0.0,0.0,0.0,25470.467999999997,24169.355,-12762.018999999998,1,1
0.0,43.0,12.0,1.0,0.0,1.0,25470.467999999997,25064.516,-349.11599999999453,1,1
0.0,32.0,16.0,1.0,0.0,1.0,25470.467999999997,25422.581000000002,4675.154000000006,1,1
0.0,37.0,12.0,0.0,0.0,0.0,25470.467999999997,25780.645,-3009.0239999999976,1,1
0.0,37.0,12.0,0.0,0.0,0.0,25470.467999999997,25780.645,-3009.0239999999976,1,1
0.0,30.0,12.0,0.0,0.0,1.0,25470.467999999997,25959.677000000003,2606.337000000003,1,1
0.0,45.0,12.0,1.0,0.0,1.0,25470.467999999997,26695.5,2427.532000000003,1,1
0.0,45.0,12.0,1.0,0.0,1.0,25470.467999999997,26695.5,2427.532000000003,1,1
0.0,49.0,17.0,0.0,0.0,1.0,25470.467999999997,26854.839,4084.0630000000056,1,1
0.0,49.0,17.0,0.0,0.0,1.0,25470.467999999997,26854.839,4084.0630000000056,1,1
0.0,26.0,17.0,0.0,0.0,1.0,25470.467999999997,26854.839,18861.329,1,1
0.0,37.0,13.0,0.0,0.0,1.0,25470.467999999997,30435.484,7039.5170000000035,1,1
0.0,44.0,17.0,0.0,0.0,1.0,25470.467999999997,30435.484,-4043.4329999999973,1,1
0.0,30.0,17.0,0.0,0.0,1.0,25470.467999999997,31330.645,12950.423000000006,1,1
0.0,51.0,12.0,0.0,0.0,1.0,25470.467999999997,32225.806,4084.0630000000056,1,1
0.0,28.0,17.0,0.0,0.0,1.0,25607.617000000002,18091.21,-3441.7180000000044,1,1
0.0,29.0,16.0,0.0,0.0,1.0,25666.395,28287.097,9799.042999999994,1,1
0.0,40.0,12.0,0.0,0.0,1.0,25707.54,20409.677,-2655.005000000001,1,1
0.0,34.0,16.0,0.0,0.0,1.0,25862.322,0.0,-25862.322,1,0
0.0,51.0,12.0,0.0,0.0,1.0,25862.322,20588.71,-1036.5159999999996,1,1
0.0,26.0,16.0,0.0,0.0,1.0,25862.322,22379.032000000003,9603.115999999995,1,1
0.0,46.0,12.0,0.0,0.0,1.0,25862.322,23274.194,9603.115999999995,1,1
0.0,45.0,14.0,0.0,0.0,1.0,25862.322,28645.161,736.7559999999976,1,1
0.0,49.0,12.0,0.0,0.0,1.0,25862.322,28645.161,736.7559999999976,1,1
0.0,26.0,16.0,0.0,0.0,0.0,25862.322,31790.757999999998,-10216.153,1,1
0.0,30.0,16.0,0.0,0.0,1.0,26058.248,28645.161,3200.738000000001,1,1
0.0,50.0,12.0,0.0,0.0,1.0,26254.175,0.0,-26254.175,1,0
0.0,25.0,12.0,0.0,0.0,0.0,26254.175,21483.871,344.9029999999984,1,1
0.0,27.0,17.0,0.0,0.0,0.0,26254.175,29540.322999999997,4778.082999999999,1,1
0.0,46.0,16.0,0.0,0.0,1.0,26293.36,65160.581,-8560.641000000003,1,1
0.0,46.0,16.0,0.0,0.0,1.0,26293.36,65160.581,-8560.641000000003,1,1
0.0,43.0,12.0,1.0,0.0,1.0,26450.102000000003,14322.581,3104.429,1,1
0.0,27.0,12.0,1.0,0.0,1.0,26450.102000000003,18798.387,4582.155999999995,1,1
0.0,22.0,12.0,0.0,0.0,0.0,26450.102000000003,23274.194,-7239.657000000003,1,1
0.0,55.0,12.0,0.0,0.0,1.0,26450.102000000003,23990.322999999997,3104.429,1,1
0.0,53.0,12.0,0.0,0.0,1.0,26450.102000000003,25064.516,-442.11400000000503,1,1
0.0,44.0,12.0,0.0,0.0,1.0,26450.102000000003,25959.677000000003,296.7489999999998,1,1
0.0,47.0,13.0,0.0,0.0,1.0,26450.102000000003,25959.677000000003,175.57500000000073,1,1
0.0,46.0,14.0,0.0,0.0,1.0,26450.102000000003,26496.773999999998,3104.429,1,1
0.0,25.0,12.0,0.0,0.0,1.0,26450.102000000003,26836.935,9015.335999999992,1,1
0.0,31.0,15.0,1.0,0.0,0.0,26450.102000000003,26854.839,-589.8870000000024,1,1
0.0,28.0,16.0,0.0,0.0,1.0,26450.102000000003,26854.839,3104.429,1,1
0.0,40.0,16.0,0.0,0.0,1.0,26450.102000000003,26854.839,5971.218999999997,1,1
0.0,40.0,16.0,0.0,0.0,1.0,26450.102000000003,26854.839,5971.218999999997,1,1
0.0,28.0,12.0,0.0,0.0,1.0,26450.102000000003,26858.418999999998,3030.542999999998,1,1
0.0,29.0,15.0,0.0,0.0,1.0,26450.102000000003,27250.5,2365.5659999999953,1,1
0.0,42.0,16.0,0.0,0.0,1.0,26450.102000000003,27499.355,3104.429,1,1
0.0,30.0,15.0,0.0,0.0,1.0,26450.102000000003,27570.967999999997,3104.429,1,1
0.0,39.0,12.0,0.0,0.0,1.0,26450.102000000003,27750.0,-20095.877700000005,1,1
0.0,30.0,16.0,0.0,0.0,1.0,26450.102000000003,28197.581000000002,3104.429,1,1
0.0,50.0,12.0,0.0,0.0,1.0,26450.102000000003,30077.418999999998,148.9759999999951,1,1
0.0,29.0,17.0,0.0,0.0,0.0,26614.68,28503.726000000002,2700.459999999999,1,1
0.0,29.0,15.0,0.0,0.0,1.0,26646.029,19693.548,5863.956000000002,1,1
0.0,27.0,12.0,0.0,0.0,1.0,26646.029,29540.322999999997,8819.408999999996,1,1
0.0,31.0,12.0,0.0,1.0,1.0,26841.955,6982.2581,-9109.236000000004,1,1
0.0,31.0,12.0,0.0,1.0,1.0,26841.955,6982.2581,-9109.236000000004,1,1
0.0,29.0,12.0,0.0,0.0,1.0,26841.955,20588.71,16012.115999999995,1,1
0.0,27.0,16.0,0.0,0.0,1.0,26841.955,22200.0,-7631.510000000002,1,1
0.0,26.0,17.0,1.0,0.0,0.0,26841.955,25243.548,-6449.328000000001,1,1
0.0,42.0,17.0,0.0,0.0,1.0,26841.955,31330.645,10101.208999999995,1,1
0.0,24.0,12.0,1.0,0.0,1.0,26841.955,31688.71,6997.983999999997,1,1
0.0,48.0,12.0,1.0,0.0,1.0,26908.57,22558.065,10034.593999999997,1,1
0.0,25.0,13.0,0.0,0.0,1.0,26996.737,28197.581000000002,-4830.838000000003,1,1
0.0,21.0,12.0,1.0,0.0,1.0,27037.882,16560.484,-6349.710000000003,1,1
0.0,48.0,12.0,0.0,0.0,1.0,27037.882,25064.516,-3394.2570000000014,1,1
0.0,50.0,12.0,0.0,0.0,1.0,27037.882,26854.839,300.0600000000013,1,1
0.0,28.0,17.0,0.0,0.0,1.0,27037.882,27750.0,24682.548,1,1
0.0,29.0,17.0,0.0,0.0,0.0,27037.882,29182.257999999998,-438.8040000000037,1,1
0.0,33.0,17.0,0.0,0.0,1.0,27037.882,31867.742000000002,1777.7859999999964,1,1
0.0,52.0,12.0,0.0,0.0,1.0,27220.093999999997,24706.452,5289.891000000003,1,1
0.0,22.0,12.0,0.0,0.0,1.0,27233.808999999997,14322.581,5276.176000000003,1,1
0.0,43.0,12.0,0.0,0.0,1.0,27233.808999999997,25064.516,2320.722000000005,1,1
0.0,34.0,13.0,0.0,0.0,1.0,27233.808999999997,25064.516,3798.4490000000005,1,1
0.0,46.0,12.0,0.0,0.0,1.0,27233.808999999997,28645.161,842.9960000000028,1,1
0.0,31.0,17.0,0.0,0.0,1.0,27429.735,0.0,-27429.735,1,0
0.0,28.0,13.0,0.0,0.0,1.0,27429.735,20588.71,-3851.130000000001,1,1
0.0,44.0,12.0,1.0,0.0,1.0,27429.735,21483.871,-4820.518,1,1
0.0,25.0,12.0,0.0,0.0,1.0,27429.735,21483.871,1090.387999999999,1,1
0.0,29.0,14.0,0.0,0.0,1.0,27429.735,22099.742000000002,2214.9379999999983,1,1
0.0,24.0,16.0,0.0,0.0,0.0,27429.735,22200.0,-1717.2929999999978,1,1
0.0,31.0,12.0,0.0,0.0,1.0,27429.735,22379.032000000003,-27429.735,1,1
0.0,40.0,12.0,1.0,0.0,1.0,27429.735,23274.194,10991.156000000003,1,1
0.0,30.0,17.0,0.0,0.0,1.0,27429.735,25064.516,-6741.563000000002,1,1
0.0,26.0,16.0,1.0,0.0,1.0,27429.735,25064.516,5080.25,1,1
0.0,32.0,12.0,0.0,0.0,1.0,27429.735,25064.516,-11174.743,1,1
0.0,26.0,15.0,0.0,0.0,1.0,27429.735,25064.516,1385.9329999999973,1,1
0.0,28.0,16.0,0.0,0.0,1.0,27429.735,25064.516,3602.5229999999974,1,1
0.0,54.0,13.0,0.0,0.0,1.0,27429.735,25422.581000000002,-3047.247000000003,1,1
0.0,30.0,14.0,0.0,0.0,1.0,27429.735,25780.645,3602.5229999999974,1,1
0.0,33.0,14.0,0.0,0.0,1.0,27429.735,25959.677000000003,-3047.247000000003,1,1
0.0,33.0,12.0,0.0,0.0,1.0,27429.735,25959.677000000003,416.54499999999825,1,1
0.0,26.0,12.0,0.0,0.0,1.0,27429.735,26496.773999999998,5080.25,1,1
0.0,44.0,13.0,0.0,0.0,1.0,27429.735,26774.273999999998,8035.702999999994,1,1
0.0,49.0,12.0,0.0,0.0,1.0,27429.735,26854.839,-830.6570000000029,1,1
0.0,55.0,17.0,1.0,0.0,1.0,27429.735,26854.839,-9623.130000000001,1,1
0.0,28.0,12.0,0.0,0.0,1.0,27429.735,26854.839,-5263.836000000003,1,1
0.0,45.0,12.0,0.0,0.0,1.0,27429.735,26854.839,-2308.382999999998,1,1
0.0,30.0,14.0,1.0,0.0,1.0,27429.735,26892.435,-6741.563000000002,1,1
0.0,40.0,12.0,0.0,0.0,1.0,27429.735,27008.806,-1989.1939999999995,1,1
0.0,27.0,17.0,0.0,0.0,1.0,27429.735,27750.0,-830.6570000000029,1,1
0.0,51.0,16.0,0.0,0.0,1.0,27429.735,28645.161,647.0699999999997,1,1
0.0,51.0,16.0,0.0,0.0,1.0,27429.735,28645.161,647.0699999999997,1,1
0.0,43.0,12.0,0.0,0.0,1.0,27429.735,28645.161,-2308.382999999998,1,1
0.0,37.0,12.0,0.0,0.0,1.0,27429.735,28645.161,-27429.735,1,1
0.0,37.0,12.0,0.0,0.0,1.0,27429.735,28645.161,-27429.735,1,1
0.0,38.0,14.0,0.0,0.0,1.0,27429.735,29046.194,499.2970000000023,1,1
0.0,36.0,16.0,0.0,0.0,0.0,27429.735,30256.452,3306.977999999999,1,1
0.0,27.0,13.0,1.0,0.0,1.0,27429.735,30435.484,-2456.1560000000027,1,1
0.0,21.0,12.0,0.0,0.0,1.0,27429.735,30435.484,4548.267999999996,1,1
0.0,25.0,14.0,0.0,0.0,0.0,27429.735,32225.806,3602.5229999999974,1,1
0.0,33.0,13.0,0.0,0.0,1.0,27429.735,41177.419,10991.156000000003,1,1
0.0,38.0,14.0,0.0,0.0,1.0,27429.735,68032.258,-830.6570000000029,1,1
0.0,32.0,16.0,0.0,0.0,1.0,27625.662,29540.322999999997,6362.049000000003,1,1
0.0,27.0,12.0,0.0,0.0,0.0,27821.589,27212.903,4688.396000000001,1,1
0.0,24.0,17.0,0.0,0.0,0.0,27821.589,27570.967999999997,4688.396000000001,1,1
0.0,43.0,12.0,0.0,0.0,1.0,27821.589,28645.161,4688.396000000001,1,1
0.0,26.0,17.0,0.0,0.0,1.0,27843.141,28645.161,21808.471999999998,1,1
0.0,33.0,12.0,0.0,0.0,1.0,28017.515,25422.581000000002,-5260.526000000002,1,1
0.0,34.0,14.0,0.0,0.0,1.0,28017.515,26854.839,8925.648999999998,1,1
0.0,28.0,12.0,0.0,0.0,1.0,28017.515,29540.322999999997,4492.470000000001,1,1
0.0,41.0,12.0,0.0,0.0,1.0,28017.515,30435.484,4492.470000000001,1,1
0.0,25.0,12.0,0.0,0.0,1.0,28017.515,31062.097,59.29000000000087,1,1
0.0,28.0,17.0,0.0,0.0,1.0,28017.515,31151.612999999998,3014.7429999999986,1,1
0.0,26.0,13.0,1.0,0.0,1.0,28105.682,37596.774,30548.240999999995,1,1
0.0,28.0,17.0,0.0,0.0,1.0,28213.442000000003,25422.581000000002,-1762.1360000000022,1,1
0.0,53.0,12.0,0.0,0.0,1.0,28213.442000000003,26854.839,-28213.442000000003,1,1
0.0,55.0,12.0,0.0,0.0,1.0,28213.442000000003,33206.903,3557.6789999999964,1,1
0.0,29.0,14.0,0.0,0.0,1.0,28409.369,21125.806,-5061.288999999997,1,1
0.0,39.0,14.0,0.0,0.0,1.0,28409.369,28645.161,2622.888999999999,1,1
0.0,31.0,16.0,0.0,0.0,1.0,28409.369,28915.5,4100.616000000002,1,1
0.0,25.0,16.0,0.0,0.0,1.0,28409.369,29540.322999999997,4100.616000000002,1,1
0.0,25.0,14.0,0.0,0.0,1.0,28409.369,30435.484,-17474.192,1,1
0.0,29.0,16.0,0.0,0.0,1.0,28409.369,32225.806,14444.701999999997,1,1
0.0,29.0,16.0,1.0,0.0,1.0,28409.369,32225.806,1145.162000000004,1,1
0.0,27.0,14.0,0.0,0.0,1.0,28409.369,32225.806,11489.248999999996,1,1
0.0,34.0,16.0,0.0,0.0,1.0,28409.369,32583.871,7056.068999999996,1,1
0.0,45.0,12.0,0.0,0.0,1.0,28589.621,28263.822999999997,669.3650000000016,1,1
0.0,28.0,12.0,0.0,0.0,1.0,28605.295,20588.71,5530.1889999999985,1,1
0.0,43.0,16.0,0.0,0.0,1.0,28801.222,27929.032000000003,-1847.489000000005,1,1
0.0,54.0,12.0,0.0,0.0,1.0,28889.389,35806.452000000005,2142.868999999999,1,1
0.0,29.0,16.0,0.0,0.0,1.0,28899.185,29540.322999999997,-28899.185,1,1
0.0,55.0,12.0,0.0,0.0,1.0,29100.99,26409.048,268.82600000000093,1,1
0.0,55.0,12.0,0.0,0.0,1.0,29100.99,26409.048,268.82600000000093,1,1
0.0,29.0,12.0,1.0,0.0,0.0,29193.075,15396.774,1839.1829999999973,1,1
0.0,50.0,12.0,1.0,0.0,1.0,29193.075,17903.226000000002,-4071.722999999998,1,1
0.0,24.0,12.0,0.0,0.0,1.0,29193.075,21304.839,-9950.119999999999,1,1
0.0,26.0,12.0,0.0,0.0,1.0,29330.224,28287.097,9090.667000000005,1,1
0.0,41.0,13.0,0.0,0.0,0.0,29389.002,0.0,904.393,1,0
0.0,47.0,17.0,0.0,0.0,1.0,29389.002,20230.645,13021.750999999997,1,1
0.0,28.0,17.0,0.0,0.0,1.0,29389.002,21483.871,-10178.557,1,1
0.0,42.0,12.0,0.0,0.0,1.0,29389.002,22379.032000000003,-898.4340000000011,1,1
0.0,37.0,12.0,1.0,0.0,1.0,29389.002,22379.032000000003,-10178.557,1,1
0.0,37.0,12.0,1.0,0.0,1.0,29389.002,22379.032000000003,-10178.557,1,1
0.0,48.0,16.0,0.0,0.0,1.0,29389.002,23274.194,-29389.002,1,1
0.0,21.0,12.0,0.0,0.0,1.0,29389.002,24169.355,-573.3340000000026,1,1
0.0,46.0,12.0,0.0,0.0,1.0,29389.002,24214.112999999998,4598.709000000003,1,1
0.0,29.0,12.0,0.0,0.0,1.0,29389.002,25959.677000000003,6076.435999999994,1,1
0.0,38.0,12.0,0.0,0.0,1.0,29389.002,26496.773999999998,802.4300000000003,1,1
0.0,28.0,12.0,0.0,0.0,1.0,29389.002,26854.839,6076.435999999994,1,1
0.0,38.0,12.0,0.0,0.0,1.0,29389.002,26854.839,1643.2559999999976,1,1
0.0,53.0,12.0,0.0,0.0,1.0,29389.002,26854.839,-2789.9240000000027,1,1
0.0,46.0,12.0,0.0,0.0,1.0,29389.002,27033.871,-1607.742000000002,1,1
0.0,46.0,12.0,0.0,0.0,1.0,29389.002,27033.871,-1607.742000000002,1,1
